scan_id,dx,dy,dz,dyaw,fitness,rmse
218,0.0010910818919003687,-0.006282275790504894,-0.00029076450827016787,-0.016272082663775025,1.0,0.013416473339559629
219,-0.6867811735048709,0.7016391745294078,0.6566498176741602,-1.4617918386438216,0.17181274900398405,0.5774563654362422
220,0.004242711716420618,-0.004664464254807224,0.00013093719201127276,-0.0004152265824340996,1.0,0.012472787608703238
221,0.2804468019154733,1.2132561700528484,0.7483414432659888,1.712790766546293,0.1757093081134893,0.560790774197477
222,-0.0010498346792714745,-0.006191871192443113,-0.00024593520928210816,-0.016019616928244385,1.0,0.013336534769012545
223,0.2705846306371055,1.2196165390132117,0.759740428818312,1.6990190718760931,0.17693836978131214,0.5623013398475604
224,0.0006816486495914672,-0.004685888669928653,0.00018734576228901468,-0.00037427575206022717,1.0,0.01248249756989782
225,-0.7196039967136824,0.8272746514561636,0.6569749476991273,-1.4556246710436933,0.1692155895411939,0.5599395825149166
226,0.003409816321518128,-0.006347563858590479,-0.00022940201891632312,0.00916672565158908,1.0,0.01347441307137082
227,-0.6794540413743987,0.8396872275248596,0.6784837710741632,-1.4835077157717562,0.17012858555885263,0.5593387005595839
228,-0.002935640601545829,-0.004738871933221187,0.00011808530598679492,-0.0003219945639309344,1.0,0.012535860594652042
229,-0.6902094108024811,0.8336783185539427,0.6739994061476743,-1.4795789017383612,0.16897918731417244,0.5597694520758706
230,0.00014502787900611574,-0.0064642887233248274,-0.0002484907873244735,0.009469000423697907,1.0,0.013611420105825776
231,0.3274229026125558,1.2203116346132683,0.7318505047622846,1.6894226520570657,0.17823732151649435,0.5648436351039069
232,-0.007964967458712778,-0.006217540128995199,-0.0005398377494119153,-0.009679938566254329,1.0,0.013048444156013632
233,0.2756727599119345,1.275996739919202,0.6831122994602294,1.7601179671156555,0.17771232204221896,0.5656704415645853
234,-0.003389076462535687,-0.006617522830892619,-0.00037227043854642217,0.01000980753489236,1.0,0.013852490467559805
235,0.22707470560627468,1.273125044462888,0.7140950703104176,1.7473338341042486,0.1777449532250123,0.5645817985530257
236,-0.009756170875601952,-0.006048439371805165,-0.0006529922258551526,-0.009808658853715332,1.0,0.01303376615020624
237,0.27419012709800855,1.2832764962569834,0.678009314717689,1.7649472842226783,0.17757009345794392,0.5646305851417212
238,-0.005392168355125611,-0.006644128072535147,-0.0005568055513226611,0.00992823291894591,1.0,0.013325190713526405
239,1.2313043325286792,-0.3762759162038209,0.3662174956530414,0.19277402623430104,0.1675729115175482,0.596027317679752
240,-0.0032663734207043498,-0.006103197644904601,-0.0004869213317771903,0.019130094870600554,1.0,0.014269452543603936
241,0.2784229644528345,1.2834718933737803,0.6788263786400983,1.764264035081351,0.17670286278381048,0.5653517474822864
242,-0.007489426046058695,-0.0064251684913647225,-0.0007429949790766362,0.010130906477706009,1.0,0.013233737803444806
243,0.0049132793186762525,-0.0032487935050541468,0.034605885372040915,-0.008124741186465652,0.18379446640316205,0.868387285061183
244,-0.005492050501888951,-0.00587126347913462,-0.000655676292092123,0.01928656723563459,1.0,0.014215736645966547
245,-0.371399165935648,1.1047234168526845,0.7398840574619895,-1.6650574284388509,0.16994106090373282,0.5441588397604677
246,-0.013107476673870267,-0.0044009697115461885,-0.0007017160473725634,-0.0007514318198784292,1.0,0.012200005909721843
