time,x,y,yaw,velocity
419.58,-0.0011054004987974125,1.552209932030403e-30,0.0,0.0234290201173164
419.6,-0.00046964576102781605,1.552209932030403e-30,0.0,0.03178773688841839
419.62,-0.00019213942598140702,1.552209932030403e-30,0.0,0.013875316752333071
419.64,2.6244138642279272e-05,1.552209932030403e-30,0.0,0.010919178231194246
419.66,-0.00030468417489283405,1.552209932030403e-30,0.0,-0.016546415676723686
419.68,-0.00021008853964138698,1.552209932030403e-30,0.0,0.004729781762576655
419.7,-0.0006962686924368136,1.552209932030403e-30,0.0,-0.02430900763979344
419.72,-0.0006959660547496363,1.552209932030403e-30,0.0,1.5131884358839492e-05
419.74,-0.0002998453463918198,1.552209932030403e-30,0.0,0.019806035417908836
419.76,-0.00041895828928382686,1.552209932030403e-30,0.0,-0.005955647144605768
419.78,-0.00033350776177868357,1.552209932030403e-30,0.0,0.004272526375261049
419.8,0.00020859002509508045,1.552209932030403e-30,0.0,0.027104889343635814
419.82,-0.0001168090827216944,1.552209932030403e-30,0.0,-0.01626995539085354
419.84,-0.0002658980499809678,1.552209932030403e-30,0.0,-0.007454448362970449
419.86,-8.561252226998412e-05,1.552209932030403e-30,0.0,0.009014276385531763
419.88,-4.8340993932711635e-05,1.552209932030403e-30,0.0,0.0018635764168653188
419.9,0.00032458466376882923,1.552209932030403e-30,0.0,0.018646282885094
419.92,0.0002534352185346802,1.552209932030403e-30,0.0,-0.0035574722617005756
419.94,-0.0003197198776813109,1.552209932030403e-30,0.0,-0.02865775481082562
419.96,0.00019147764965382147,1.552209932030403e-30,0.0,0.025559876366779866
419.98,0.0005641881008663398,1.552209932030403e-30,0.0,0.018635522560589896
420.0,-0.0003388108442087649,1.552209932030403e-30,0.0,-0.0451499472537963
420.02,-0.0006314221786019839,1.552209932030403e-30,0.0,-0.014630566719674252
420.04,-0.001005538564994252,1.552209932030403e-30,0.0,-0.018705819319577256
420.06,-0.0007155330605954167,1.552209932030403e-30,0.0,0.01450027521995495
420.08,-0.0009256567118577667,1.552209932030403e-30,0.0,-0.010506182563127058
420.1,-0.0013960702630290197,1.552209932030403e-30,0.0,-0.023520677558517195
420.12,-0.0017389841224365952,1.552209932030403e-30,0.0,-0.01714569297039437
420.14,-0.0027387836270073795,1.552209932030403e-30,0.0,-0.04998997522858468
420.16,-0.0025468967161515923,1.552209932030403e-30,0.0,0.00959434554277082
420.18,-0.003040012033860255,1.552209932030403e-30,0.0,-0.024655765885455542
420.2,-0.002939076302111314,1.552209932030403e-30,0.0,0.005046786587451641
420.22,-0.003274730793572752,1.552209932030403e-30,0.0,-0.01678272457303946
420.24,-0.00341958872898043,1.552209932030403e-30,0.0,-0.0072428967703905035
420.26,-0.004010949262107144,1.552209932030403e-30,0.0,-0.029568026656362593
420.28,-0.004293688669589827,1.552209932030403e-30,0.0,-0.01413697037414699
420.3,-0.00399804208650522,1.552209932030403e-30,0.0,0.014782329154201754
420.32,-0.0047978748348619805,1.552209932030403e-30,0.0,-0.03999163741787442
420.34,-0.004237576538694618,1.552209932030403e-30,0.0,0.028014914808393604
420.36,-0.004230805620310188,1.552209932030403e-30,0.0,0.000338545919220901
420.38,-0.003870118410464623,1.552209932030403e-30,0.0,0.018034360492294645
420.4,-0.003768119677354664,1.552209932030403e-30,0.0,0.0050999366555025795
420.42,-0.0036452985753311876,1.552209932030403e-30,0.0,0.006141055101161958
420.44,-0.003189271014805346,1.552209932030403e-30,0.0,0.02280137802631282
420.46,-0.0018178778743209185,1.552209932030403e-30,0.0,0.06856965702428373
420.48,-0.0017779910733372976,1.552209932030403e-30,0.0,0.00199434004917719
420.5,-0.0015211345380146766,1.552209932030403e-30,0.0,0.01284282676614273
420.52,-0.0012203799924983367,1.552209932030403e-30,0.0,0.015037727275830675
420.54,-0.001609747337865658,1.552209932030403e-30,0.0,-0.019468367268328443
420.56,-0.0017621957565300136,1.552209932030403e-30,0.0,-0.007622420933224711
420.58,-0.002168093750140495,1.552209932030403e-30,0.0,-0.02029489968054254
420.6,-0.0017005687880087153,1.552209932030403e-30,0.0,0.023376248106543814
420.62,-0.002024461148128733,1.552209932030403e-30,0.0,-0.016194618006015613
420.64,-0.002231806640705046,1.552209932030403e-30,0.0,-0.010367274628825071
420.66,-0.002343681666957179,1.552209932030403e-30,0.0,-0.005593751312595823
420.68,-0.0017323249350119645,1.552209932030403e-30,0.0,0.03056783659728852
420.7,-0.000956195446060192,1.552209932030403e-30,0.0,0.03880647444762392
420.72,-0.0008012724177888791,1.552209932030403e-30,0.0,0.0077461514135506735
420.74,-0.0011372626849439136,1.552209932030403e-30,0.0,-0.01679951335776701
420.76,-0.0015925340303936872,1.552209932030403e-30,0.0,-0.022763567272509385
420.78,-0.0017637288335187941,1.552209932030403e-30,0.0,-0.008559740156263136
420.8,-0.0010984444725942771,1.552209932030403e-30,0.0,0.033264218046161566
420.82,-0.0012156059414857403,1.552209932030403e-30,0.0,-0.005858073444578487
420.84,-0.001816495474170544,1.552209932030403e-30,0.0,-0.030044476634267514
420.86,-0.0019029094521580497,1.552209932030403e-30,0.0,-0.004320698899366937
420.88,-0.002415693154192221,1.552209932030403e-30,0.0,-0.025639185101731892
420.9,-0.00210202844786026,1.552209932030403e-30,0.0,0.01568323531661233
420.92,-0.0021086662155360755,1.552209932030403e-30,0.0,-0.0003318883837901486
420.94,-0.0021474777508073933,1.552209932030403e-30,0.0,-0.0019405767635676475
420.96,-0.0015574506959231606,1.552209932030403e-30,0.0,0.029501352744238468
420.98,-0.0020325623598191657,1.552209932030403e-30,0.0,-0.02375558319475434
421.0,-0.0022307921883198923,1.552209932030403e-30,0.0,-0.009911491425045339
421.02,-0.0024620738088456068,1.552209932030403e-30,0.0,-0.011564081026296245
421.04,-0.0018134301641333276,1.552209932030403e-30,0.0,0.03243218223555128
421.06,-0.002219987804684245,1.552209932030403e-30,0.0,-0.020327882027564366
421.08,-0.002450616064712171,1.552209932030403e-30,0.0,-0.011531413001406787
421.1,-0.0030965925143500287,1.552209932030403e-30,0.0,-0.03229882248183046
421.12,-0.003344727125321396,1.552209932030403e-30,0.0,-0.012406730548579645
421.14,-0.0028666735392491845,1.552209932030403e-30,0.0,0.023902679303632324
421.16,-0.0025716694714107207,1.552209932030403e-30,0.0,0.014750203391894678
421.18,-0.003262465115836977,1.552209932030403e-30,0.0,-0.034539782221344226
421.2,-0.0023936046057826555,1.552209932030403e-30,0.0,0.043443025502755604
421.22,-0.0014469823843594374,1.552209932030403e-30,0.0,0.04733111107106944
421.24,-0.0017289866321721142,1.552209932030403e-30,0.0,-0.014100212390646665
421.26,-0.0021945755177397996,1.552209932030403e-30,0.0,-0.023279444278405444
421.28,-0.0015298513939692616,1.552209932030403e-30,0.0,0.03323620618855713
421.3,-0.0010293871128422135,1.552209932030403e-30,0.0,0.025023214056304036
421.32,-0.0017210367651603305,1.552209932030403e-30,0.0,-0.0345824826159373
421.34,-0.0017102764668240659,1.552209932030403e-30,0.0,0.0005380149168137223
421.36,-0.00231895602394209,1.552209932030403e-30,0.0,-0.030433977855842387
421.38,-0.002218372026051402,1.552209932030403e-30,0.0,0.005029199894538982
421.4,-0.0026390725524587876,1.552209932030403e-30,0.0,-0.021035026320388416
421.42,-0.002746116056975762,1.552209932030403e-30,0.0,-0.005352175225838383
421.44,-0.0023855999673831185,1.552209932030403e-30,0.0,0.018025804479648563
421.46,-0.0011916798209966478,1.552209932030403e-30,0.0,0.059696007319377825
421.48,-0.0007286193093074673,1.552209932030403e-30,0.0,0.023153025584414275
421.5,-0.000992379128190494,1.552209932030403e-30,0.0,-0.013187990944163331
421.52,-0.0012894329061577078,1.552209932030403e-30,0.0,-0.014852688898374194
421.54,-0.0016685867971327636,1.552209932030403e-30,0.0,-0.018957694548716146
421.56,-0.0013133641454265684,1.552209932030403e-30,0.0,0.017761132585325908
421.58,-0.0010450645294926466,1.552209932030403e-30,0.0,0.013414980796708291
421.6,-0.0008470928570676631,1.552209932030403e-30,0.0,0.009898583621230046
421.62,-0.0007029946310460836,1.552209932030403e-30,0.0,0.007204911301085522
421.64,-0.0007016226661290751,1.552209932030403e-30,0.0,6.859824585048915e-05
421.66,-0.0004140421331299289,1.552209932030403e-30,0.0,0.014379026649929523
421.68,-0.00043804265054921414,1.552209932030403e-30,0.0,-0.0012000258709653528
421.7,-0.0003986793051205311,1.552209932030403e-30,0.0,0.0019681672714359426
421.72,0.00010431371082624045,1.552209932030403e-30,0.0,0.025149650797289973
421.74,-4.83363686563777e-05,1.552209932030403e-30,0.0,-0.007632503974137849
421.76,-0.00016723120534841958,1.552209932030403e-30,0.0,-0.005944741834607501
421.78,-0.0002710141509771216,1.552209932030403e-30,0.0,-0.005189147281439821
421.8,1.9437695504577457e-05,1.552209932030403e-30,0.0,0.014522592324056886
421.82,-0.0007131832833660512,1.552209932030403e-30,0.0,-0.03663104894356475
421.84,-0.0010907986719726882,1.552209932030403e-30,0.0,-0.018880769430349026
421.86,-0.0009086713446010415,1.552209932030403e-30,0.0,0.009106366368564739
421.88,-0.001262755614299916,1.552209932030403e-30,0.0,-0.01770421348495983
421.9,-0.0017776715707707082,1.552209932030403e-30,0.0,-0.025745797823563028
421.92,-0.0015230142825804298,1.552209932030403e-30,0.0,0.01273286440948931
421.94,-0.0016331065163371508,1.552209932030403e-30,0.0,-0.005504611687841059
421.96,-0.0010101364858761553,1.552209932030403e-30,0.0,0.031148501523078107
421.98,-0.0015304365959706852,1.552209932030403e-30,0.0,-0.02601500550467621
422.0,-0.0013049218381495245,1.552209932030403e-30,0.0,0.01127573789106829
422.02,-0.0014327778050340538,1.552209932030403e-30,0.0,-0.006392798344232285
422.04,-0.0008056189834601578,1.552209932030403e-30,0.0,0.0313579410786342
422.06,-0.0012701732186001873,1.552209932030403e-30,0.0,-0.0232277117570226
422.08,-0.0010896755760462402,1.552209932030403e-30,0.0,0.009024882127705563
422.1,-0.0010685927828553985,1.552209932030403e-30,0.0,0.0010541396595400516
422.12,-0.0006650956121388358,1.552209932030403e-30,0.0,0.020174858535846486
422.14,0.0003068020006405861,1.552209932030403e-30,0.0,0.04859488063901529
422.16,0.0008322029025421535,1.552209932030403e-30,0.0,0.0262700450950276
422.18,0.0013586956691334377,1.552209932030403e-30,0.0,0.026324638329588153
422.2,0.0009959088606637748,1.552209932030403e-30,0.0,-0.01813934042349964
422.22,0.0003951234928671137,1.552209932030403e-30,0.0,-0.030039268389775
422.24,0.0005003694417595603,1.552209932030403e-30,0.0,0.005262297444627119
422.26,0.0004916466783710581,1.552209932030403e-30,0.0,-0.00043613816942550686
422.28,0.0007909924408359426,1.552209932030403e-30,0.0,0.01496728812325784
422.3,0.0003381707690030719,1.552209932030403e-30,0.0,-0.02264108359159978
422.32,0.00020871745593922762,1.552209932030403e-30,0.0,-0.0064726656531981
422.34,0.0005361014978545509,1.552209932030403e-30,0.0,0.016369202095781053
422.36,0.0008311046858509125,1.552209932030403e-30,0.0,0.014750159399789572
422.38,0.0010775801261030367,1.552209932030403e-30,0.0,0.012323772012617418
422.4,0.0011056859339034972,1.552209932030403e-30,0.0,0.0014052903900243054
422.42,0.001496049735804558,1.552209932030403e-30,0.0,0.01951819009501532
422.44,0.0014915780844796515,1.552209932030403e-30,0.0,-0.00022358256624552868
422.46,0.001605485651167869,1.552209932030403e-30,0.0,0.005695378334416051
422.48,0.0015739068620985422,1.552209932030403e-30,0.0,-0.0015789394534632874
422.5,0.0019986250140335542,1.552209932030403e-30,0.0,0.021235907596769917
422.52,0.0023618164875338923,1.552209932030403e-30,0.0,0.018159573675033413
422.54,0.002738800293023504,1.552209932030403e-30,0.0,0.018849190274444157
422.56,0.003255632986338321,1.552209932030403e-30,0.0,0.025841634665764363
422.58,0.002915520211162386,1.552209932030403e-30,0.0,-0.017005638758812197
422.6,0.002146997671360196,1.552209932030403e-30,0.0,-0.03842612699003523
422.62,0.0019524257238556974,1.552209932030403e-30,0.0,-0.009728597375233778
422.64,0.0017431119499363573,1.552209932030403e-30,0.0,-0.01046568869597652
422.66,0.0012222852138280061,1.552209932030403e-30,0.0,-0.02604133680536723
422.68,0.001318943197996953,1.552209932030403e-30,0.0,0.004832899208451744
422.7,0.001416790600174598,1.552209932030403e-30,0.0,0.004892370108886699
422.72,0.0013938090828570216,1.552209932030403e-30,0.0,-0.001149075865876603
422.74,0.001677919601196777,1.552209932030403e-30,0.0,0.014205525917000694
422.76,0.0017697056679334862,1.552209932030403e-30,0.0,0.004589303336839629
422.78,0.0014802751228008154,1.552209932030403e-30,0.0,-0.014471527256646702
422.8,0.0014920283473817317,1.552209932030403e-30,0.0,0.0005876612290446764
422.82,0.001553307393750117,1.552209932030403e-30,0.0,0.0030639523184220504
422.84,0.0017799470763703803,1.552209932030403e-30,0.0,0.011331984131023473
422.86,0.00119448701059,1.552209932030403e-30,0.0,-0.029273003288962447
422.88,0.0009718525635302164,1.552209932030403e-30,0.0,-0.011131722352999305
422.9,0.0015708484709180443,1.552209932030403e-30,0.0,0.02994979536941863
422.92,0.002214526846071253,1.552209932030403e-30,0.0,0.03218391875759825
422.94,0.0016628641717450492,1.552209932030403e-30,0.0,-0.027583133716335275
422.96,0.001881520444362523,1.552209932030403e-30,0.0,0.010932813630883626
422.98,0.002224893018242514,1.552209932030403e-30,0.0,0.017168628693966383
423.0,0.0030426816937929547,1.552209932030403e-30,0.0,0.04088943377755921
423.02,0.0029305836905320647,1.552209932030403e-30,0.0,-0.0056049001630496045
423.04,0.00298945093432057,1.552209932030403e-30,0.0,0.0029433621894195804
423.06,0.0031114434482840078,1.552209932030403e-30,0.0,0.006099625698177429
423.08,0.003302017514231342,1.552209932030403e-30,0.0,0.009528703297375372
423.1,0.003718464517710892,1.552209932030403e-30,0.0,0.020822350173937264
423.12,0.0036147334377606036,1.552209932030403e-30,0.0,-0.005186553997519138
423.14,0.0036174738285698685,1.552209932030403e-30,0.0,0.00013701954046336294
423.16,0.003971464865361278,1.552209932030403e-30,0.0,0.01769955183953629
423.18,0.0034720209640598954,1.552209932030403e-30,0.0,-0.024972195065091865
423.2,0.004003926747540772,1.552209932030403e-30,0.0,0.026595289174068025
423.22,0.0034254565554274062,1.552209932030403e-30,0.0,-0.028923509605612394
423.24,0.003167134827299555,1.552209932030403e-30,0.0,-0.012916086406404306
423.26,0.002900612899332187,1.552209932030403e-30,0.0,-0.013326096398380527
423.28,0.002581329529947357,1.552209932030403e-30,0.0,-0.015964168469256024
423.3,0.0026466629505992227,1.552209932030403e-30,0.0,0.003266671032586964
423.32,0.0029457177450432754,1.552209932030403e-30,0.0,0.014952739722216224
423.34,0.003160984731459829,1.552209932030403e-30,0.0,0.010763349320837452
423.36,0.003268363326227488,1.552209932030403e-30,0.0,0.005368929738372579
423.38,0.0031718432900862924,1.552209932030403e-30,0.0,-0.004826001807064168
423.4,0.0034990015174892275,1.552209932030403e-30,0.0,0.016357911370161637
423.42,0.0036949164821899246,1.552209932030403e-30,0.0,0.009795748235015922
423.44,0.004228523313592401,1.552209932030403e-30,0.0,0.026680341570148088
423.46,0.003455825670675999,1.552209932030403e-30,0.0,-0.03863488214585522
423.48,0.0037661952942494798,1.552209932030403e-30,0.0,0.01551848117864403
423.5,0.004355557048805825,1.552209932030403e-30,0.0,0.029468087727844074
423.52,0.0034115576428326933,1.552209932030403e-30,0.0,-0.04719997029869953
423.54,0.0038481748493727056,1.552209932030403e-30,0.0,0.021830860326958423
423.56,0.0038273572331636585,1.552209932030403e-30,0.0,-0.0010408808104533068
423.58,0.003993299137346692,1.552209932030403e-30,0.0,0.008297095209159219
423.6,0.004854750544375567,1.552209932030403e-30,0.0,0.043072570351360515
423.62,0.004847638766580465,1.552209932030403e-30,0.0,-0.0003555888897553807
423.64,0.0045261572714619235,1.552209932030403e-30,0.0,-0.01607407475594171
423.66,0.004458854522569711,1.552209932030403e-30,0.0,-0.0033651374446041233
423.68,0.004848237070493221,1.552209932030403e-30,0.0,0.01946912739619319
423.7,0.004771977472736852,1.552209932030403e-30,0.0,-0.0038129798878218848
423.72,0.005266492526672045,1.552209932030403e-30,0.0,0.024725752696711813
423.74,0.005537729409250127,1.552209932030403e-30,0.0,0.013561844128916414
423.76,0.005580301550023899,1.552209932030403e-30,0.0,0.0021286070386905636
423.78,0.005220933999914151,1.552209932030403e-30,0.0,-0.01796837750550373
423.8,0.00522551319408356,1.552209932030403e-30,0.0,0.00022895970847001498
423.82,0.004647797238991164,1.552209932030403e-30,0.0,-0.028885797754646083
423.84,0.004433120966799365,1.552209932030403e-30,0.0,-0.010733813609599708
423.86,0.004498288300762667,1.552209932030403e-30,0.0,0.0032583666981587933
423.88,0.005360380620687879,1.552209932030403e-30,0.0,0.043104615996299826
423.9,0.00505697330003074,1.552209932030403e-30,0.0,-0.015170366032870745
423.92,0.005284432125188359,1.552209932030403e-30,0.0,0.011372941257858966
423.94,0.005029590940003968,1.552209932030403e-30,0.0,-0.012742059259231126
423.96,0.004505962228765604,1.552209932030403e-30,0.0,-0.02618143556194203
423.98,0.005208368790751185,1.552209932030403e-30,0.0,0.03512032809921117
424.0,0.005342536345096899,1.552209932030403e-30,0.0,0.006708377717291803
424.02,0.00536251943304469,1.552209932030403e-30,0.0,0.0009991543973904631
424.04,0.005549721666593277,1.552209932030403e-30,0.0,0.00936011167741125
424.06,0.005378475277876171,1.552209932030403e-30,0.0,-0.008562319435863098
424.08,0.005064125879773739,1.552209932030403e-30,0.0,-0.01571746990513585
424.1,0.004986465236509386,1.552209932030403e-30,0.0,-0.003883032163210173
424.12,0.004553017368041788,1.552209932030403e-30,0.0,-0.021672393423399577
424.14,0.0037822706406814652,1.552209932030403e-30,0.0,-0.03853733636805119
424.16,0.0044545728196636455,1.552209932030403e-30,0.0,0.03361510894904403
424.18,0.004618033530218162,1.552209932030403e-30,0.0,0.008173035527733246
424.2,0.0038638302452752775,1.552209932030403e-30,0.0,-0.037710164247178504
424.22,0.0039772658608976654,1.552209932030403e-30,0.0,0.005671780781108436
424.24,0.004244275526185264,1.552209932030403e-30,0.0,0.013350483264392069
424.26,0.0038625328480894608,1.552209932030403e-30,0.0,-0.019087133904807544
424.28,0.0031459640809274785,1.552209932030403e-30,0.0,-0.03582843835813169
424.3,0.003355410390706126,1.552209932030403e-30,0.0,0.010472315488912134
424.32,0.0026379118178593893,1.552209932030403e-30,0.0,-0.035874928642369464
424.34,0.003347615902947116,1.552209932030403e-30,0.0,0.03548520425441861
424.36,0.0028682460158261838,1.552209932030403e-30,0.0,-0.023968494356000295
424.38,0.002574183378092803,1.552209932030403e-30,0.0,-0.014703131886682414
424.4,0.0022544793718257314,1.552209932030403e-30,0.0,-0.01598520031336811
424.42,0.0026640664879023015,1.552209932030403e-30,0.0,0.02047935580378893
424.44,0.003647285817626459,1.552209932030403e-30,0.0,0.04916096648625258
424.46,0.003387874616140169,1.552209932030403e-30,0.0,-0.012970560074326268
424.48,0.003757738708235505,1.552209932030403e-30,0.0,0.018493204604731046
424.5,0.004256178105910384,1.552209932030403e-30,0.0,0.02492196988376662
424.52,0.004744864956270528,1.552209932030403e-30,0.0,0.024434342518029433
424.54,0.004493428154885969,1.552209932030403e-30,0.0,-0.012571840069203628
424.56,0.004040086232292714,1.552209932030403e-30,0.0,-0.02266709612968339
424.58,0.004159770856559319,1.552209932030403e-30,0.0,0.005984231213335717
424.6,0.0039035434320126277,1.552209932030403e-30,0.0,-0.012811371227309822
424.62,0.004053787367398074,1.552209932030403e-30,0.0,0.007512196769279157
424.64,0.0036227326246624524,1.552209932030403e-30,0.0,-0.021552737136800695
424.66,0.0038385223475580574,1.552209932030403e-30,0.0,0.0107894861447594
424.68,0.0037823088204410075,1.552209932030403e-30,0.0,-0.002810676355855059
424.7,0.004118604347884915,1.552209932030403e-30,0.0,0.01681477637221065
424.72,0.004163973139337053,1.552209932030403e-30,0.0,0.0022684395726024977
424.74,0.004312146417405063,1.552209932030403e-30,0.0,0.0074086639034072616
424.76,0.004215586558568777,1.552209932030403e-30,0.0,-0.0048279929418187225
424.78,0.004527683364670965,1.552209932030403e-30,0.0,0.01560484030512358
424.8,0.004631700135107782,1.552209932030403e-30,0.0,0.005200838521830814
424.82,0.004295121865795211,1.552209932030403e-30,0.0,-0.016828913465643806
424.84,0.00433491522877999,1.552209932030403e-30,0.0,0.0019896681492407235
424.86,0.004300326567574288,1.552209932030403e-30,0.0,-0.001729433060281719
424.88,0.003779472637664621,1.552209932030403e-30,0.0,-0.02604269649550704
424.9,0.003335095462031125,1.552209932030403e-30,0.0,-0.022218858781695022
424.92,0.002488603264062845,1.552209932030403e-30,0.0,-0.04232460989833218
424.94,0.0021826902093047564,1.552209932030403e-30,0.0,-0.015295652737918353
424.96,0.0023247951155327016,1.552209932030403e-30,0.0,0.007105245311403722
424.98,0.0032379958269060467,1.552209932030403e-30,0.0,0.04566003556857901
425.0,0.0033709617089990895,1.552209932030403e-30,0.0,0.006648294104658194
425.02,0.003462341513527252,1.552209932030403e-30,0.0,0.004568990226412279
425.04,0.0030083174879503866,1.552209932030403e-30,0.0,-0.02270120127879939
425.06,0.003578889855943631,1.552209932030403e-30,0.0,0.02852861839968818
425.08,0.0038365355750190153,1.552209932030403e-30,0.0,0.012882285953780938
425.1,0.0040618045176208095,1.552209932030403e-30,0.0,0.011263447130067961
425.12,0.004292917347581521,1.552209932030403e-30,0.0,0.01155564149804607
425.14,0.0036748374285314194,1.552209932030403e-30,0.0,-0.030903995952533198
425.16,0.0039160632977432224,1.552209932030403e-30,0.0,0.01206129346056684
425.18,0.0037826687332139963,1.552209932030403e-30,0.0,-0.006669728226467374
425.2,0.0038020185489666966,1.552209932030403e-30,0.0,0.0009674907876358868
425.22,0.0037415723345262503,1.552209932030403e-30,0.0,-0.0030223107220164725
425.24,0.0033720947206580133,1.552209932030403e-30,0.0,-0.018473880693428656
425.26,0.003397216627169705,1.552209932030403e-30,0.0,0.001256095325585721
425.28,0.0034649309135939554,1.552209932030403e-30,0.0,0.0033857143212156155
425.3,0.0035156117312730773,1.552209932030403e-30,0.0,0.002534040883951207
425.32,0.004066378783428137,1.552209932030403e-30,0.0,0.027538352607778063
425.34,0.003944382699871271,1.552209932030403e-30,0.0,-0.00609980417784885
425.36,0.0038422713677547953,1.552209932030403e-30,0.0,-0.005105566605813921
425.38,0.003857176925652991,1.552209932030403e-30,0.0,0.000745277894910441
425.4,0.0032123752721195326,1.552209932030403e-30,0.0,-0.032240082676702246
425.42,0.0034653026211775,1.552209932030403e-30,0.0,0.012646367452873924
425.44,0.002944643632227029,1.552209932030403e-30,0.0,-0.026032949447547228
425.46,0.0031591202697519812,1.552209932030403e-30,0.0,0.010723831876257367
425.48,0.0029266690669355008,1.552209932030403e-30,0.0,-0.011622560140801567
425.5,0.0028599474472529684,1.552209932030403e-30,0.0,-0.0033360809841296475
425.52,0.0029864694504103733,1.552209932030403e-30,0.0,0.006326100157875992
425.54,0.0030818439293251888,1.552209932030403e-30,0.0,0.004768723945731566
425.56,0.0023466614842790647,1.552209932030403e-30,0.0,-0.03675912225233965
425.58,0.002018307070282723,1.552209932030403e-30,0.0,-0.016417720699832022
425.6,0.0012528150048148933,1.552209932030403e-30,0.0,-0.0382746032733175
425.62,0.0022461767885570963,1.552209932030403e-30,0.0,0.04966808918715532
425.64,0.0021475723078649843,1.552209932030403e-30,0.0,-0.004930224034610089
425.66,0.0024883993162746025,1.552209932030403e-30,0.0,0.017041350420447965
425.68,0.0030553786689608235,1.552209932030403e-30,0.0,0.028348967634336832
425.7,0.00291199365331752,1.552209932030403e-30,0.0,-0.007169250782171684
425.72,0.0031100797413316163,1.552209932030403e-30,0.0,0.009904304400685661
425.74,0.0027758149735165275,1.552209932030403e-30,0.0,-0.016713238390769644
425.76,0.002786897431914901,1.552209932030403e-30,0.0,0.0005541229199191698
425.78,0.0031394458857911594,1.552209932030403e-30,0.0,0.01762742269382896
425.8,0.00289548211825996,1.552209932030403e-30,0.0,-0.012198188376536395
425.82,0.002702164856023713,1.552209932030403e-30,0.0,-0.009665863111821141
425.84,0.0031045275671570905,1.552209932030403e-30,0.0,0.020118135556687178
425.86,0.002605016862437171,1.552209932030403e-30,0.0,-0.024975535235947702
425.88,0.0030654929577305836,1.552209932030403e-30,0.0,0.023023804764691565
425.9,0.0034649260980288265,1.552209932030403e-30,0.0,0.019971657014930297
425.92,0.00403157062587251,1.552209932030403e-30,0.0,0.028332226392129442
425.94,0.004026469328640731,1.552209932030403e-30,0.0,-0.000255064861589151
425.96,0.004897764911898102,1.552209932030403e-30,0.0,0.043564779162908164
425.98,0.004608921430929843,1.552209932030403e-30,0.0,-0.014442174048385022
426.0,0.0044208884503561495,1.552209932030403e-30,0.0,-0.009401649028693216
426.02,0.005020265050440377,1.552209932030403e-30,0.0,0.02996883000423865
426.04,0.004227045319600485,1.552209932030403e-30,0.0,-0.03966098654191794
426.06,0.003739791626503579,1.552209932030403e-30,0.0,-0.02436268465486746
