time,x,y,yaw
31.32,2.9587354128792915e-14,1.5970975468776647e-30,-9.489843618113807e-16
31.34,2.9587358618821715e-14,1.597093285938272e-30,-9.489805250397978e-16
31.36,2.958736282816058e-14,1.5970892913583727e-30,-9.489798948994896e-16
31.38,2.958736535362637e-14,1.5970868947435556e-30,-9.48978101215773e-16
31.4,2.958736795903734e-14,1.5970844222723595e-30,-9.489613825863997e-16
31.42,2.9587369087923916e-14,1.5970833510177088e-30,-9.489475996783359e-16
31.44,2.95873704082336e-14,1.597082098115512e-30,-9.489497331301084e-16
31.46,2.9587374129735884e-14,1.5970785665799953e-30,-9.489377915235669e-16
31.48,2.9587373969720126e-14,1.59707871842006e-30,-9.489240246018955e-16
31.5,2.958738114595321e-14,1.5970719087135426e-30,-9.489225393590537e-16
31.52,2.9587387421052413e-14,1.5970659541508784e-30,-9.48923827013822e-16
31.54,2.958738843944725e-14,1.5970649877689795e-30,-9.489227894114103e-16
31.56,2.9587392200515435e-14,1.5970614188363247e-30,-9.489112591354515e-16
31.58,2.958739127001096e-14,1.5970623018018624e-30,-9.489150979565897e-16
31.6,2.958739403335366e-14,1.5970596796564474e-30,-9.489084263972511e-16
31.62,2.958739947582352e-14,1.597054515226398e-30,-9.489060099898913e-16
31.64,2.9587404958380554e-14,1.597049312846935e-30,-9.48895892781776e-16
31.66,2.958740616664286e-14,1.5970481663393176e-30,-9.488912569386195e-16
31.68,2.958740810441573e-14,1.5970463276088663e-30,-9.488908153182235e-16
31.7,2.958740851974948e-14,1.597045933503261e-30,-9.48892298323493e-16
31.72,2.95874057530869e-14,1.5970485587741975e-30,-9.488921622834517e-16
31.74,2.9587411320664936e-14,1.597043275764899e-30,-9.488680000564354e-16
31.76,2.958741372547574e-14,1.5970409939354073e-30,-9.488620926062448e-16
31.78,2.958741623982938e-14,1.5970386081704172e-30,-9.488586362389783e-16
31.8,2.9587418093172375e-14,1.5970368496016125e-30,-9.488543800288372e-16
31.82,2.958742157269196e-14,1.5970335480531745e-30,-9.488545586377851e-16
31.84,2.9587423575996843e-14,1.5970316472128317e-30,-9.488553093667792e-16
31.86,2.9587427016338085e-14,1.5970283828259195e-30,-9.488623067814757e-16
31.88,2.9587426558541e-14,1.5970288172214982e-30,-9.488462915113403e-16
31.9,2.958743310934668e-14,1.597022601459117e-30,-9.488679075730808e-16
31.92,2.9587442062811084e-14,1.5970141058024798e-30,-9.488722580617557e-16
31.94,2.958744267828131e-14,1.5970135218082062e-30,-9.488647125418322e-16
31.96,2.9587447772047126e-14,1.5970086885001436e-30,-9.488681725135936e-16
31.98,2.9587448055734735e-14,1.5970084193273487e-30,-9.488541259301606e-16
32.0,2.958744975166417e-14,1.5970068101331113e-30,-9.48858104983268e-16
